,Agency,Site_No,DateTime,Flow,Value
8918,USGS,06803495,2010-06-11,641,A
8919,USGS,06803495,2010-06-12,616,A
8920,USGS,06803495,2010-06-13,630,A
8921,USGS,06803495,2010-06-14,3200,A
8922,USGS,06803495,2010-06-15,731,A
8923,USGS,06803495,2010-06-16,520,A
8924,USGS,06803495,2010-06-17,408,A
8925,USGS,06803495,2010-06-18,376,A
8926,USGS,06803495,2010-06-19,313,A
8927,USGS,06803495,2010-06-20,1040,A
8928,USGS,06803495,2010-06-21,8330,A
8929,USGS,06803495,2010-06-22,3610,A
8930,USGS,06803495,2010-06-23,2630,A
8931,USGS,06803495,2010-06-24,1300,A
8932,USGS,06803495,2010-06-25,931,A
8933,USGS,06803495,2010-06-26,721,A
8934,USGS,06803495,2010-06-27,592,A
8935,USGS,06803495,2010-06-28,489,A
8936,USGS,06803495,2010-06-29,415,A
8937,USGS,06803495,2010-06-30,362,A
8938,USGS,06803495,2010-07-01,324,A
8939,USGS,06803495,2010-07-02,293,A
8940,USGS,06803495,2010-07-03,269,A
8941,USGS,06803495,2010-07-04,998,A
8942,USGS,06803495,2010-07-05,660,A
8943,USGS,06803495,2010-07-06,389,A
8944,USGS,06803495,2010-07-07,349,A
8945,USGS,06803495,2010-07-08,298,A
8946,USGS,06803495,2010-07-09,270,A
8947,USGS,06803495,2010-07-10,242,A
8948,USGS,06803495,2010-07-11,2480,A
8949,USGS,06803495,2010-07-12,860,A
8950,USGS,06803495,2010-07-13,496,A
8951,USGS,06803495,2010-07-14,692,A
8952,USGS,06803495,2010-07-15,3140,A
8953,USGS,06803495,2010-07-16,1150,A
8954,USGS,06803495,2010-07-17,665,A
8955,USGS,06803495,2010-07-18,762,A
8956,USGS,06803495,2010-07-19,486,A
8957,USGS,06803495,2010-07-20,1140,A
8958,USGS,06803495,2010-07-21,967,A
8959,USGS,06803495,2010-07-22,542,A
8960,USGS,06803495,2010-07-23,380,A
8961,USGS,06803495,2010-07-24,332,A
8962,USGS,06803495,2010-07-25,293,A
8963,USGS,06803495,2010-07-26,266,A
8964,USGS,06803495,2010-07-27,245,A
8965,USGS,06803495,2010-07-28,225,A
8966,USGS,06803495,2010-07-29,208,A
8967,USGS,06803495,2010-07-30,195,A
8968,USGS,06803495,2010-07-31,186,A
8969,USGS,06803495,2010-08-01,172,A
8970,USGS,06803495,2010-08-02,161,A
8971,USGS,06803495,2010-08-03,149,A
8972,USGS,06803495,2010-08-04,260,A
8973,USGS,06803495,2010-08-05,174,A
8974,USGS,06803495,2010-08-06,144,A
8975,USGS,06803495,2010-08-07,129,A
8976,USGS,06803495,2010-08-08,118,A
8977,USGS,06803495,2010-08-09,111,A
8978,USGS,06803495,2010-08-10,103,A
8979,USGS,06803495,2010-08-11,95.7,A
8980,USGS,06803495,2010-08-12,91.2,A
8981,USGS,06803495,2010-08-13,85.4,A
8982,USGS,06803495,2010-08-14,75.7,A
8983,USGS,06803495,2010-08-15,70.0,A
8984,USGS,06803495,2010-08-16,68.7,A
8985,USGS,06803495,2010-08-17,104,A
8986,USGS,06803495,2010-08-18,80.7,A
8987,USGS,06803495,2010-08-19,77.9,A
8988,USGS,06803495,2010-08-20,76.5,A
8989,USGS,06803495,2010-08-21,73.2,A
8990,USGS,06803495,2010-08-22,70.5,A
8991,USGS,06803495,2010-08-23,66.8,A
8992,USGS,06803495,2010-08-24,246,A
8993,USGS,06803495,2010-08-25,147,A
8994,USGS,06803495,2010-08-26,110,A
8995,USGS,06803495,2010-08-27,86.0,A
8996,USGS,06803495,2010-08-28,74.3,A
8997,USGS,06803495,2010-08-29,66.9,A
8998,USGS,06803495,2010-08-30,60.2,A
8999,USGS,06803495,2010-08-31,70.4,A
9000,USGS,06803495,2010-09-01,336,A
9001,USGS,06803495,2010-09-02,997,A
9002,USGS,06803495,2010-09-03,163,A
9003,USGS,06803495,2010-09-04,111,A
9004,USGS,06803495,2010-09-05,90.4,A
9005,USGS,06803495,2010-09-06,80.5,A
9006,USGS,06803495,2010-09-07,74.6,A
9007,USGS,06803495,2010-09-08,69.6,A
9008,USGS,06803495,2010-09-09,67.0,A
9009,USGS,06803495,2010-09-10,66.4,A
9010,USGS,06803495,2010-09-11,64.3,A
9011,USGS,06803495,2010-09-12,61.2,A
9012,USGS,06803495,2010-09-13,92.5,A
9013,USGS,06803495,2010-09-14,299,A
9014,USGS,06803495,2010-09-15,138,A
9015,USGS,06803495,2010-09-16,104,A
9016,USGS,06803495,2010-09-17,90.4,A
9017,USGS,06803495,2010-09-18,91.7,A
9018,USGS,06803495,2010-09-19,90.0,A
9019,USGS,06803495,2010-09-20,84.1,A
9020,USGS,06803495,2010-09-21,82.1,A
9021,USGS,06803495,2010-09-22,89.6,A
9022,USGS,06803495,2010-09-23,165,A
9023,USGS,06803495,2010-09-24,150,A
9024,USGS,06803495,2010-09-25,207,A
9025,USGS,06803495,2010-09-26,119,A
9026,USGS,06803495,2010-09-27,93.6,A
9027,USGS,06803495,2010-09-28,82.6,A
9028,USGS,06803495,2010-09-29,73.5,A
9029,USGS,06803495,2010-09-30,70.0,A
9030,USGS,06803495,2010-10-01,66.9,A
9031,USGS,06803495,2010-10-02,65.0,A
9032,USGS,06803495,2010-10-03,63.7,A
9033,USGS,06803495,2010-10-04,64.1,A
9034,USGS,06803495,2010-10-05,61.2,A
9035,USGS,06803495,2010-10-06,60.0,A
9036,USGS,06803495,2010-10-07,59.1,A
9037,USGS,06803495,2010-10-08,58.4,A
9038,USGS,06803495,2010-10-09,57.0,A
9039,USGS,06803495,2010-10-10,57.2,A
9040,USGS,06803495,2010-10-11,59.2,A
9041,USGS,06803495,2010-10-12,58.1,A
9042,USGS,06803495,2010-10-13,56.8,A
9043,USGS,06803495,2010-10-14,58.4,A
9044,USGS,06803495,2010-10-15,57.9,A
9045,USGS,06803495,2010-10-16,57.5,A
9046,USGS,06803495,2010-10-17,59.0,A
9047,USGS,06803495,2010-10-18,62.5,A
9048,USGS,06803495,2010-10-19,60.2,A
9049,USGS,06803495,2010-10-20,55.5,A
9050,USGS,06803495,2010-10-21,53.9,A
9051,USGS,06803495,2010-10-22,55.5,A
9052,USGS,06803495,2010-10-23,54.2,A
9053,USGS,06803495,2010-10-24,54.1,A
9054,USGS,06803495,2010-10-25,57.9,A
9055,USGS,06803495,2010-10-26,62.6,A
9056,USGS,06803495,2010-10-27,80.1,A
9057,USGS,06803495,2010-10-28,73.9,A
9058,USGS,06803495,2010-10-29,72.5,A
9059,USGS,06803495,2010-10-30,79.2,A
9060,USGS,06803495,2010-10-31,85.8,A
9061,USGS,06803495,2010-11-01,87.4,A
9062,USGS,06803495,2010-11-02,86.9,A
9063,USGS,06803495,2010-11-03,74.8,A
9064,USGS,06803495,2010-11-04,60.8,A
9065,USGS,06803495,2010-11-05,62.3,A
9066,USGS,06803495,2010-11-06,66.7,A
9067,USGS,06803495,2010-11-07,67.2,A
9068,USGS,06803495,2010-11-08,67.4,A
9069,USGS,06803495,2010-11-09,68.6,A
9070,USGS,06803495,2010-11-10,68.3,A
9071,USGS,06803495,2010-11-11,70.7,A
9072,USGS,06803495,2010-11-12,398,A
9073,USGS,06803495,2010-11-13,295,A
9074,USGS,06803495,2010-11-14,159,A
9075,USGS,06803495,2010-11-15,117,A
9076,USGS,06803495,2010-11-16,92.7,A
9077,USGS,06803495,2010-11-17,84.1,A
9078,USGS,06803495,2010-11-18,78.4,A
9079,USGS,06803495,2010-11-19,77.3,A
9080,USGS,06803495,2010-11-20,76.4,A
9081,USGS,06803495,2010-11-21,74.6,A
9082,USGS,06803495,2010-11-22,74.9,A
9083,USGS,06803495,2010-11-23,73.8,A
9084,USGS,06803495,2010-11-24,75.9,A
9085,USGS,06803495,2010-11-25,70.7,A
9086,USGS,06803495,2010-11-26,69.5,A
9087,USGS,06803495,2010-11-27,76.3,A
9088,USGS,06803495,2010-11-28,77.7,A
9089,USGS,06803495,2010-11-29,75.1,A
9090,USGS,06803495,2010-11-30,71.9,A
9091,USGS,06803495,2010-12-01,63.6,A
9092,USGS,06803495,2010-12-02,76.2,A
9093,USGS,06803495,2010-12-03,71.4,A
9094,USGS,06803495,2010-12-04,72.6,A
9095,USGS,06803495,2010-12-05,61.3,A
9096,USGS,06803495,2010-12-06,64.2,A
9097,USGS,06803495,2010-12-07,71.1,A
9098,USGS,06803495,2010-12-08,68.3,A
9099,USGS,06803495,2010-12-09,70.6,A
9100,USGS,06803495,2010-12-10,70.4,A
9101,USGS,06803495,2010-12-11,58.0,A:e
9102,USGS,06803495,2010-12-12,78.0,A:e
9103,USGS,06803495,2010-12-13,64.0,A:e
9104,USGS,06803495,2010-12-14,62.0,A:e
9105,USGS,06803495,2010-12-15,64.0,A:e
9106,USGS,06803495,2010-12-16,66.0,A:e
9107,USGS,06803495,2010-12-17,67.0,A:e
9108,USGS,06803495,2010-12-18,65.0,A:e
9109,USGS,06803495,2010-12-19,65.8,A
9110,USGS,06803495,2010-12-20,67.9,A
9111,USGS,06803495,2010-12-21,68.6,A
9112,USGS,06803495,2010-12-22,61.3,A
9113,USGS,06803495,2010-12-23,67.3,A
9114,USGS,06803495,2010-12-24,66.1,A
9115,USGS,06803495,2010-12-25,64.7,A
9116,USGS,06803495,2010-12-26,61.6,A
9117,USGS,06803495,2010-12-27,61.0,A:e
9118,USGS,06803495,2010-12-28,64.3,A
9119,USGS,06803495,2010-12-29,70.9,A
9120,USGS,06803495,2010-12-30,77.0,A:e
9121,USGS,06803495,2010-12-31,56.0,A:e
9122,USGS,06803495,2011-01-01,86.0,A:e
9123,USGS,06803495,2011-01-02,88.0,A:e
9124,USGS,06803495,2011-01-03,84.0,A:e
9125,USGS,06803495,2011-01-04,83.0,A:e
9126,USGS,06803495,2011-01-05,85.0,A:e
9127,USGS,06803495,2011-01-06,88.0,A:e
9128,USGS,06803495,2011-01-07,89.0,A:e
9129,USGS,06803495,2011-01-08,86.0,A:e
9130,USGS,06803495,2011-01-09,87.0,A:e
9131,USGS,06803495,2011-01-10,82.0,A:e
9132,USGS,06803495,2011-01-11,75.0,A:e
9133,USGS,06803495,2011-01-12,91.0,A:e
9134,USGS,06803495,2011-01-13,90.0,A:e
9135,USGS,06803495,2011-01-14,92.0,A:e
9136,USGS,06803495,2011-01-15,93.0,A:e
9137,USGS,06803495,2011-01-16,94.0,A:e
9138,USGS,06803495,2011-01-17,104,A:e
9139,USGS,06803495,2011-01-18,100,A:e
9140,USGS,06803495,2011-01-19,94.0,A:e
9141,USGS,06803495,2011-01-20,94.0,A:e
9142,USGS,06803495,2011-01-21,95.0,A:e
9143,USGS,06803495,2011-01-22,95.0,A:e
9144,USGS,06803495,2011-01-23,90.0,A:e
9145,USGS,06803495,2011-01-24,98.0,A:e
9146,USGS,06803495,2011-01-25,101,A:e
9147,USGS,06803495,2011-01-26,102,A:e
9148,USGS,06803495,2011-01-27,112,A:e
9149,USGS,06803495,2011-01-28,126,A:e
9150,USGS,06803495,2011-01-29,123,A:e
9151,USGS,06803495,2011-01-30,110,A:e
9152,USGS,06803495,2011-01-31,94.0,A:e
9153,USGS,06803495,2011-02-01,73.0,A:e
9154,USGS,06803495,2011-02-02,99.0,A:e
9155,USGS,06803495,2011-02-03,95.0,A:e
9156,USGS,06803495,2011-02-04,90.6,A:e
9157,USGS,06803495,2011-02-05,101,A:e
9158,USGS,06803495,2011-02-06,107,A:e
9159,USGS,06803495,2011-02-07,90.6,A
9160,USGS,06803495,2011-02-08,81.5,A
9161,USGS,06803495,2011-02-09,80.5,A
9162,USGS,06803495,2011-02-10,73.4,A
9163,USGS,06803495,2011-02-11,81.0,A
9164,USGS,06803495,2011-02-12,109,A
9165,USGS,06803495,2011-02-13,220,A
9166,USGS,06803495,2011-02-14,465,A
9167,USGS,06803495,2011-02-15,312,A
9168,USGS,06803495,2011-02-16,233,A
9169,USGS,06803495,2011-02-17,229,A
9170,USGS,06803495,2011-02-18,200,A
9171,USGS,06803495,2011-02-19,169,A
9172,USGS,06803495,2011-02-20,150,A
9173,USGS,06803495,2011-02-21,142,A
9174,USGS,06803495,2011-02-22,120,A
9175,USGS,06803495,2011-02-23,128,A
9176,USGS,06803495,2011-02-24,128,A
9177,USGS,06803495,2011-02-25,97.0,A
9178,USGS,06803495,2011-02-26,133,A
9179,USGS,06803495,2011-02-27,142,A
9180,USGS,06803495,2011-02-28,131,A
9181,USGS,06803495,2011-03-01,128,A
9182,USGS,06803495,2011-03-02,126,A
9183,USGS,06803495,2011-03-03,116,A
9184,USGS,06803495,2011-03-04,120,A
9185,USGS,06803495,2011-03-05,104,A
9186,USGS,06803495,2011-03-06,110,A
9187,USGS,06803495,2011-03-07,119,A
9188,USGS,06803495,2011-03-08,128,A
9189,USGS,06803495,2011-03-09,130,A
9190,USGS,06803495,2011-03-10,117,A
9191,USGS,06803495,2011-03-11,110,A
9192,USGS,06803495,2011-03-12,110,A
9193,USGS,06803495,2011-03-13,110,A
9194,USGS,06803495,2011-03-14,102,A
9195,USGS,06803495,2011-03-15,95.8,A
9196,USGS,06803495,2011-03-16,92.1,A
9197,USGS,06803495,2011-03-17,84.8,A
9198,USGS,06803495,2011-03-18,85.2,A
9199,USGS,06803495,2011-03-19,83.3,A
9200,USGS,06803495,2011-03-20,77.4,A
9201,USGS,06803495,2011-03-21,78.3,A
9202,USGS,06803495,2011-03-22,75.6,A
9203,USGS,06803495,2011-03-23,79.5,A
9204,USGS,06803495,2011-03-24,82.0,A
9205,USGS,06803495,2011-03-25,92.5,A
9206,USGS,06803495,2011-03-26,88.1,A
9207,USGS,06803495,2011-03-27,85.6,A
9208,USGS,06803495,2011-03-28,83.4,A
9209,USGS,06803495,2011-03-29,82.9,A
9210,USGS,06803495,2011-03-30,78.8,A
9211,USGS,06803495,2011-03-31,79.0,A
9212,USGS,06803495,2011-04-01,85.6,A
9213,USGS,06803495,2011-04-02,83.6,A
9214,USGS,06803495,2011-04-03,80.8,A
9215,USGS,06803495,2011-04-04,80.7,A
9216,USGS,06803495,2011-04-05,77.1,A
9217,USGS,06803495,2011-04-06,72.6,A
9218,USGS,06803495,2011-04-07,103,A
9219,USGS,06803495,2011-04-08,98.0,A
9220,USGS,06803495,2011-04-09,87.0,A
9221,USGS,06803495,2011-04-10,79.1,A
9222,USGS,06803495,2011-04-11,74.4,A
9223,USGS,06803495,2011-04-12,69.0,A
9224,USGS,06803495,2011-04-13,67.4,A
9225,USGS,06803495,2011-04-14,115,A
9226,USGS,06803495,2011-04-15,392,A
9227,USGS,06803495,2011-04-16,273,A
9228,USGS,06803495,2011-04-17,195,A
9229,USGS,06803495,2011-04-18,151,A
9230,USGS,06803495,2011-04-19,462,A
9231,USGS,06803495,2011-04-20,248,A
9232,USGS,06803495,2011-04-21,185,A
9233,USGS,06803495,2011-04-22,161,A
9234,USGS,06803495,2011-04-23,146,A
9235,USGS,06803495,2011-04-24,135,A
9236,USGS,06803495,2011-04-25,170,A
9237,USGS,06803495,2011-04-26,198,A
9238,USGS,06803495,2011-04-27,173,A
9239,USGS,06803495,2011-04-28,151,A
9240,USGS,06803495,2011-04-29,137,A
9241,USGS,06803495,2011-04-30,130,A
9242,USGS,06803495,2011-05-01,119,A
9243,USGS,06803495,2011-05-02,110,A
9244,USGS,06803495,2011-05-03,103,A
9245,USGS,06803495,2011-05-04,99.9,A
9246,USGS,06803495,2011-05-05,96.3,A
9247,USGS,06803495,2011-05-06,91.4,A
9248,USGS,06803495,2011-05-07,90.9,A
9249,USGS,06803495,2011-05-08,87.2,A
9250,USGS,06803495,2011-05-09,85.0,A
9251,USGS,06803495,2011-05-10,82.8,A:e
9252,USGS,06803495,2011-05-11,97.4,A:e
9253,USGS,06803495,2011-05-12,117,A
9254,USGS,06803495,2011-05-13,397,A
9255,USGS,06803495,2011-05-14,241,A
9256,USGS,06803495,2011-05-15,150,A
9257,USGS,06803495,2011-05-16,127,A
9258,USGS,06803495,2011-05-17,113,A
9259,USGS,06803495,2011-05-18,105,A
9260,USGS,06803495,2011-05-19,183,A
9261,USGS,06803495,2011-05-20,3660,A
9262,USGS,06803495,2011-05-21,2740,A
9263,USGS,06803495,2011-05-22,938,A
9264,USGS,06803495,2011-05-23,596,A
9265,USGS,06803495,2011-05-24,659,A
9266,USGS,06803495,2011-05-25,758,A
9267,USGS,06803495,2011-05-26,491,A
9268,USGS,06803495,2011-05-27,391,A
9269,USGS,06803495,2011-05-28,337,A
9270,USGS,06803495,2011-05-29,335,A
9271,USGS,06803495,2011-05-30,295,A
9272,USGS,06803495,2011-05-31,481,A
9273,USGS,06803495,2011-06-01,334,A
9274,USGS,06803495,2011-06-02,272,A
9275,USGS,06803495,2011-06-03,239,A
9276,USGS,06803495,2011-06-04,216,A
9277,USGS,06803495,2011-06-05,197,A
9278,USGS,06803495,2011-06-06,183,A
9279,USGS,06803495,2011-06-07,165,A
9280,USGS,06803495,2011-06-08,149,A
9281,USGS,06803495,2011-06-09,181,A
9282,USGS,06803495,2011-06-10,139,A
9283,USGS,06803495,2011-06-11,131,A
9284,USGS,06803495,2011-06-12,130,A
9285,USGS,06803495,2011-06-13,117,A
9286,USGS,06803495,2011-06-14,105,A
9287,USGS,06803495,2011-06-15,109,A
9288,USGS,06803495,2011-06-16,119,A
9289,USGS,06803495,2011-06-17,108,A:e
9290,USGS,06803495,2011-06-18,361,A:e
9291,USGS,06803495,2011-06-19,198,A:e
9292,USGS,06803495,2011-06-20,215,A:e
9293,USGS,06803495,2011-06-21,298,A:e
9294,USGS,06803495,2011-06-22,248,A
9295,USGS,06803495,2011-06-23,156,A
9296,USGS,06803495,2011-06-24,152,A
9297,USGS,06803495,2011-06-25,563,A
9298,USGS,06803495,2011-06-26,636,A
9299,USGS,06803495,2011-06-27,3480,A
9300,USGS,06803495,2011-06-28,1260,A
9301,USGS,06803495,2011-06-29,531,A
9302,USGS,06803495,2011-06-30,397,A
9303,USGS,06803495,2011-07-01,320,A
9304,USGS,06803495,2011-07-02,270,A
9305,USGS,06803495,2011-07-03,623,A
9306,USGS,06803495,2011-07-04,974,A
9307,USGS,06803495,2011-07-05,811,A
9308,USGS,06803495,2011-07-06,2260,A
9309,USGS,06803495,2011-07-07,2000,A
9310,USGS,06803495,2011-07-08,1240,A
9311,USGS,06803495,2011-07-09,643,A
9312,USGS,06803495,2011-07-10,483,A
9313,USGS,06803495,2011-07-11,383,A
9314,USGS,06803495,2011-07-12,327,A
9315,USGS,06803495,2011-07-13,378,A
9316,USGS,06803495,2011-07-14,344,A
9317,USGS,06803495,2011-07-15,275,A
9318,USGS,06803495,2011-07-16,237,A
9319,USGS,06803495,2011-07-17,211,A
9320,USGS,06803495,2011-07-18,188,A
9321,USGS,06803495,2011-07-19,165,A
9322,USGS,06803495,2011-07-20,143,A
9323,USGS,06803495,2011-07-21,140,A
9324,USGS,06803495,2011-07-22,129,A
9325,USGS,06803495,2011-07-23,127,A
9326,USGS,06803495,2011-07-24,108,A
9327,USGS,06803495,2011-07-25,99.6,A
9328,USGS,06803495,2011-07-26,93.0,A
9329,USGS,06803495,2011-07-27,103,A
9330,USGS,06803495,2011-07-28,89.2,A
9331,USGS,06803495,2011-07-29,180,A
9332,USGS,06803495,2011-07-30,217,A
9333,USGS,06803495,2011-07-31,134,A
9334,USGS,06803495,2011-08-01,111,A
9335,USGS,06803495,2011-08-02,85.8,A
9336,USGS,06803495,2011-08-03,75.3,A
9337,USGS,06803495,2011-08-04,69.3,A
9338,USGS,06803495,2011-08-05,158,A
9339,USGS,06803495,2011-08-06,199,A
9340,USGS,06803495,2011-08-07,212,A
9341,USGS,06803495,2011-08-08,129,A
9342,USGS,06803495,2011-08-09,107,A
9343,USGS,06803495,2011-08-10,85.5,A
9344,USGS,06803495,2011-08-11,76.9,A
9345,USGS,06803495,2011-08-12,692,A
9346,USGS,06803495,2011-08-13,576,A
9347,USGS,06803495,2011-08-14,232,A
9348,USGS,06803495,2011-08-15,467,A
9349,USGS,06803495,2011-08-16,373,A
9350,USGS,06803495,2011-08-17,200,A
9351,USGS,06803495,2011-08-18,280,A
9352,USGS,06803495,2011-08-19,407,A
9353,USGS,06803495,2011-08-20,230,A
9354,USGS,06803495,2011-08-21,182,A
9355,USGS,06803495,2011-08-22,182,A
9356,USGS,06803495,2011-08-23,191,A
9357,USGS,06803495,2011-08-24,150,A
9358,USGS,06803495,2011-08-25,122,A
9359,USGS,06803495,2011-08-26,112,A
9360,USGS,06803495,2011-08-27,106,A
9361,USGS,06803495,2011-08-28,100,A
9362,USGS,06803495,2011-08-29,97.7,A
9363,USGS,06803495,2011-08-30,1580,A
9364,USGS,06803495,2011-08-31,314,A
9365,USGS,06803495,2011-09-01,199,A
9366,USGS,06803495,2011-09-02,197,A
9367,USGS,06803495,2011-09-03,200,A
9368,USGS,06803495,2011-09-04,136,A
9369,USGS,06803495,2011-09-05,119,A
9370,USGS,06803495,2011-09-06,105,A
9371,USGS,06803495,2011-09-07,95.4,A
9372,USGS,06803495,2011-09-08,85.7,A
9373,USGS,06803495,2011-09-09,76.2,A
9374,USGS,06803495,2011-09-10,72.0,A
9375,USGS,06803495,2011-09-11,68.9,A
9376,USGS,06803495,2011-09-12,66.3,A
9377,USGS,06803495,2011-09-13,62.5,A
9378,USGS,06803495,2011-09-14,64.0,A
9379,USGS,06803495,2011-09-15,60.8,A
9380,USGS,06803495,2011-09-16,92.1,A
9381,USGS,06803495,2011-09-17,70.9,A
9382,USGS,06803495,2011-09-18,134,A
9383,USGS,06803495,2011-09-19,92.6,A
9384,USGS,06803495,2011-09-20,74.8,A
9385,USGS,06803495,2011-09-21,64.1,A
9386,USGS,06803495,2011-09-22,74.8,A
9387,USGS,06803495,2011-09-23,74.4,A
9388,USGS,06803495,2011-09-24,72.6,A
9389,USGS,06803495,2011-09-25,71.6,A
9390,USGS,06803495,2011-09-26,71.6,A
9391,USGS,06803495,2011-09-27,70.6,A
9392,USGS,06803495,2011-09-28,80.0,A
9393,USGS,06803495,2011-09-29,77.8,A
9394,USGS,06803495,2011-09-30,75.2,A
9395,USGS,06803495,2011-10-01,74.8,A
9396,USGS,06803495,2011-10-02,74.5,A
9397,USGS,06803495,2011-10-03,76.2,A
9398,USGS,06803495,2011-10-04,74.8,A
9399,USGS,06803495,2011-10-05,73.0,A
9400,USGS,06803495,2011-10-06,71.7,A
9401,USGS,06803495,2011-10-07,51.7,A
9402,USGS,06803495,2011-10-08,47.0,A
9403,USGS,06803495,2011-10-09,50.3,A
9404,USGS,06803495,2011-10-10,155,A
9405,USGS,06803495,2011-10-11,70.6,A
9406,USGS,06803495,2011-10-12,100,A
9407,USGS,06803495,2011-10-13,69.0,A
9408,USGS,06803495,2011-10-14,59.9,A
9409,USGS,06803495,2011-10-15,56.4,A
9410,USGS,06803495,2011-10-16,55.2,A
9411,USGS,06803495,2011-10-17,53.0,A
9412,USGS,06803495,2011-10-18,51.1,A
9413,USGS,06803495,2011-10-19,51.2,A
9414,USGS,06803495,2011-10-20,51.7,A
9415,USGS,06803495,2011-10-21,56.4,A
9416,USGS,06803495,2011-10-22,56.8,A
9417,USGS,06803495,2011-10-23,56.5,A
9418,USGS,06803495,2011-10-24,55.8,A
9419,USGS,06803495,2011-10-25,54.1,A
9420,USGS,06803495,2011-10-26,53.7,A
9421,USGS,06803495,2011-10-27,55.0,A
9422,USGS,06803495,2011-10-28,56.4,A
9423,USGS,06803495,2011-10-29,56.2,A
9424,USGS,06803495,2011-10-30,55.9,A
9425,USGS,06803495,2011-10-31,56.8,A:e
9426,USGS,06803495,2011-11-01,55.1,A
9427,USGS,06803495,2011-11-02,150,A
9428,USGS,06803495,2011-11-03,107,A
9429,USGS,06803495,2011-11-04,81.1,A
9430,USGS,06803495,2011-11-05,73.1,A
9431,USGS,06803495,2011-11-06,64.4,A
9432,USGS,06803495,2011-11-07,195,A
9433,USGS,06803495,2011-11-08,248,A
9434,USGS,06803495,2011-11-09,136,A
9435,USGS,06803495,2011-11-10,101,A
9436,USGS,06803495,2011-11-11,84.5,A
9437,USGS,06803495,2011-11-12,76.8,A
9438,USGS,06803495,2011-11-13,73.5,A
9439,USGS,06803495,2011-11-14,69.8,A
9440,USGS,06803495,2011-11-15,67.9,A
9441,USGS,06803495,2011-11-16,67.0,A
9442,USGS,06803495,2011-11-17,66.9,A
9443,USGS,06803495,2011-11-18,66.2,A
9444,USGS,06803495,2011-11-19,68.2,A
9445,USGS,06803495,2011-11-20,69.1,A
9446,USGS,06803495,2011-11-21,66.3,A
9447,USGS,06803495,2011-11-22,67.2,A
9448,USGS,06803495,2011-11-23,70.6,A
9449,USGS,06803495,2011-11-24,68.2,A
9450,USGS,06803495,2011-11-25,65.4,A
9451,USGS,06803495,2011-11-26,66.8,A
9452,USGS,06803495,2011-11-27,69.2,A
9453,USGS,06803495,2011-11-28,66.9,A
9454,USGS,06803495,2011-11-29,67.8,A
9455,USGS,06803495,2011-11-30,67.7,A
9456,USGS,06803495,2011-12-01,72.1,A
9457,USGS,06803495,2011-12-02,64.6,A:e
9458,USGS,06803495,2011-12-03,97.3,A:e
9459,USGS,06803495,2011-12-04,81.0,A:e
9460,USGS,06803495,2011-12-05,76.4,A:e
9461,USGS,06803495,2011-12-06,73.8,A:e
9462,USGS,06803495,2011-12-07,75.3,A:e
9463,USGS,06803495,2011-12-08,71.2,A:e
9464,USGS,06803495,2011-12-09,70.7,A
9465,USGS,06803495,2011-12-10,69.4,A
9466,USGS,06803495,2011-12-11,84.7,A
9467,USGS,06803495,2011-12-12,121,A
9468,USGS,06803495,2011-12-13,113,A
9469,USGS,06803495,2011-12-14,285,A
9470,USGS,06803495,2011-12-15,227,A
9471,USGS,06803495,2011-12-16,138,A
9472,USGS,06803495,2011-12-17,114,A
9473,USGS,06803495,2011-12-18,109,A
9474,USGS,06803495,2011-12-19,103,A
9475,USGS,06803495,2011-12-20,96.2,A
9476,USGS,06803495,2011-12-21,90.2,A
9477,USGS,06803495,2011-12-22,90.3,A
9478,USGS,06803495,2011-12-23,69.0,A:e
9479,USGS,06803495,2011-12-24,77.8,A:e
9480,USGS,06803495,2011-12-25,84.5,A
9481,USGS,06803495,2011-12-26,78.8,A
9482,USGS,06803495,2011-12-27,85.5,A
9483,USGS,06803495,2011-12-28,79.2,A
9484,USGS,06803495,2011-12-29,82.4,A
9485,USGS,06803495,2011-12-30,80.0,A
9486,USGS,06803495,2011-12-31,80.2,A
9487,USGS,06803495,2012-01-01,77.9,A
9488,USGS,06803495,2012-01-02,67.3,A:e
9489,USGS,06803495,2012-01-03,61.2,A:e
9490,USGS,06803495,2012-01-04,76.8,A:e
9491,USGS,06803495,2012-01-05,78.0,A
9492,USGS,06803495,2012-01-06,79.4,A
9493,USGS,06803495,2012-01-07,77.1,A
9494,USGS,06803495,2012-01-08,75.4,A
9495,USGS,06803495,2012-01-09,73.8,A:e
9496,USGS,06803495,2012-01-10,74.2,A:e
9497,USGS,06803495,2012-01-11,76.9,A:e
9498,USGS,06803495,2012-01-12,53.8,A:e
9499,USGS,06803495,2012-01-13,62.8,A:e
9500,USGS,06803495,2012-01-14,66.2,A
9501,USGS,06803495,2012-01-15,60.5,A
9502,USGS,06803495,2012-01-16,66.2,A
9503,USGS,06803495,2012-01-17,52.9,A:e
9504,USGS,06803495,2012-01-18,56.1,A:e
9505,USGS,06803495,2012-01-19,59.5,A:e
9506,USGS,06803495,2012-01-20,58.9,A:e
9507,USGS,06803495,2012-01-21,56.6,A:e
9508,USGS,06803495,2012-01-22,59.1,A
9509,USGS,06803495,2012-01-23,60.1,A
9510,USGS,06803495,2012-01-24,60.7,A
9511,USGS,06803495,2012-01-25,63.0,A
9512,USGS,06803495,2012-01-26,64.2,A
9513,USGS,06803495,2012-01-27,66.1,A
9514,USGS,06803495,2012-01-28,61.7,A
